target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,trend,skew,mean,stddev,hurst,serialcorr,date
786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,919.0443066519999,945.933063252,942.147682125,936.077708162,935.4273269419999,930.173461211,927.501609125,920.940038312,4.30022092706723,-0.0658505229304057,867.161020520722,64.7474513364971,-0.000895463656357548,0.000119812468243996,2016-01-22 11:00:00
877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,919.0443066519999,945.933063252,942.147682125,936.077708162,935.4273269419999,930.173461211,927.501609125,4.48725828153146,0.14538399794391,859.700599433222,65.912399798861,0.0034163845871960697,0.00012808250253726298,2016-01-22 12:00:00
878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,919.0443066519999,945.933063252,942.147682125,936.077708162,935.4273269419999,930.173461211,4.4204757504552,0.22357326845223396,856.9057936034441,63.90435844075561,-0.0274670268598575,0.00023285887669155498,2016-01-22 13:00:00
1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,919.0443066519999,945.933063252,942.147682125,936.077708162,935.4273269419999,2.1423295874166204,0.29365645077018604,854.062442393778,61.547788974866705,-0.004794216863630621,0.00033172409309933904,2016-01-22 14:00:00
1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,919.0443066519999,945.933063252,942.147682125,936.077708162,2.9313278731841703,1.3667607197017602,863.657498548111,84.2528965716765,-0.0763932156982672,0.050545071809729,2016-01-22 15:00:00
1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,919.0443066519999,945.933063252,942.147682125,1.8212244909683502,1.7207677566332298,879.446019032444,118.350656584783,-0.0559307884363849,0.0130981460769035,2016-01-22 16:00:00
1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,919.0443066519999,945.933063252,2.12083954527576,1.5228925359268501,896.9768792205,147.873542115992,-0.00819831138908141,0.00240192574978415,2016-01-22 17:00:00
1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,919.0443066519999,2.53486230121204,1.28034963655774,916.1512218759441,174.56294810704202,0.0180718080240777,0.000832426544423059,2016-01-22 18:00:00
1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,882.54153444,2.92713980033063,1.01218355719944,937.289228300833,196.581792685909,0.0339793472183369,0.000375269169139214,2016-01-22 19:00:00
1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,854.199851298,3.25103928911479,0.7506775828796801,960.665795986944,213.94055043370898,0.0354343793970457,0.000232580554581863,2016-01-22 20:00:00
1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,842.9948930989999,3.42511240944288,0.500413465802377,983.574899347056,223.723983863021,0.040031326528006006,0.00014599534641490701,2016-01-22 21:00:00
1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,809.029268966,3.56097085132751,0.274978059111233,1009.4550644293302,233.24669112277303,0.0129717280192086,0.000167747975487575,2016-01-22 22:00:00
1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,806.158736418,3.66302966554759,0.0565707179236685,1037.63054925011,238.19091086163996,0.00010331170680784301,0.000156964387813097,2016-01-22 23:00:00
1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,792.655525666,3.72553490483054,-0.16108405834583497,1066.02929169078,239.439624119116,-0.0015703856125197,0.000163000400174251,2016-01-23 00:00:00
1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,792.5321154789999,3.6803164997352202,-0.383084895781738,1095.43790949267,236.37685596465,-0.00872254628771345,0.00017938959016938798,2016-01-23 01:00:00
1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,790.849508483,3.5889710812689,-0.617543304745446,1125.3470783155,229.762715411667,-0.0169108367626972,0.00022327319503356898,2016-01-23 02:00:00
1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,790.699311222,3.37206992290097,-0.7444441145154069,1140.4171325653301,214.95111846075298,0.0648571649368363,0.0004888477820435,2016-01-23 03:00:00
915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,789.9924285210001,2.00213674219954,-0.851173703821955,1154.99983323189,198.071036589925,0.0356530319319842,0.0009531616470526141,2016-01-23 04:00:00
871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,786.652458737,1.8818612547684899,-0.8115454011179308,1161.96688122511,186.33470867091,0.0613878719738312,0.0036704685461544898,2016-01-23 05:00:00
802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,877.195104189,1.70302019239606,-0.7178185639693899,1166.70074016533,177.092067376596,0.0494940416436113,0.0036142822230729203,2016-01-23 06:00:00
803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,878.993139437,1.76767152938034,-0.7901137346955891,1162.57092747867,184.933674800013,0.0914487164054777,0.00422677900429569,2016-01-23 07:00:00
790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1322.0106461,1317.33610035,1316.18799574,1308.83786458,1266.56371178,1303.31975279,1299.5284222999999,1291.07123105,1257.70316551,1220.27107688,1108.13833772,2.24083159676253,-0.833189384887093,1158.38704753489,192.42672691260898,0.0289915741453133,0.0006314175722518241,2016-01-23 08:00:00
