target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,Tm19,Tm20,Tm21,Tm22,trend,skew,mean,stddev,hurst,serialcorr,date
2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,-158.5265,20.7911,-12.3764,64.1602,-16.7381,98.2755,65.0312,28.8295,0.8420258624481609,-1.04325639656506,-2.4561454545454504,50.863601345669295,-0.219280164369311,0.0982928012853304,2016-03-19 08:00:00
9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,-158.5265,20.7911,-12.3764,64.1602,-16.7381,98.2755,65.0312,0.84334130025397,-1.01023008969528,-3.66741818181818,50.3982534311376,-0.242619276952934,0.136536805556396,2016-03-19 09:00:00
7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,-158.5265,20.7911,-12.3764,64.1602,-16.7381,98.2755,0.8136618339110651,-1.13940005231405,-6.18465,48.135805067297895,-0.30559066240705496,0.356289666037877,2016-03-19 10:00:00
33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,-158.5265,20.7911,-12.3764,64.1602,-16.7381,0.795099586015314,-2.11239574634253,-10.3123090909091,42.2902602758367,-0.20346235804059698,0.190454695771576,2016-03-19 11:00:00
48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,-158.5265,20.7911,-12.3764,64.1602,0.8689829625037041,-2.08509751859822,-8.0411,43.2593590586559,-0.187636345264988,0.156023649703323,2016-03-19 12:00:00
264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,-158.5265,20.7911,-12.3764,0.896837880976315,-2.3307314820187597,-8.74502272727273,42.1400597860779,-0.211619217517948,0.0683600955821635,2016-03-19 13:00:00
314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,-158.5265,20.7911,1.5454206716821,1.66992807337699,3.8554,71.9226489107768,-0.39911440057191105,0.18823568577960398,2016-03-19 14:00:00
53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,-158.5265,1.97048563038784,1.80239415284818,17.1995181818182,97.7947606877092,-0.133276368713198,0.008820596092956271,2016-03-19 15:00:00
-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,-87.5069,1.8427875214816,2.36696141694426,26.8559636363636,89.7767342042021,-0.0162454022690717,0.00476576753665059,2016-03-19 16:00:00
-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,-42.265,1.1282153664631898,2.4317782916919,27.3897409090909,89.0967331990491,0.01300949616557,0.0103953584988412,2016-03-19 17:00:00
-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,-13.5304,1.14676011859569,1.7475420181566599,22.097563636363603,96.57506195698141,0.076164159054871,0.00971871785324852,2016-03-19 18:00:00
-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,-1.3896,1.23321610428785,1.1862476633755301,14.312577272727301,106.02460486631,0.133994857889101,0.00397880798984818,2016-03-19 19:00:00
-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,0.4201,1.3805390069878798,0.661592587838498,3.62150454545455,118.77512275256201,0.13745696702424898,0.00203263600940218,2016-03-19 20:00:00
-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.0107,1.38645966054479,0.7163070095335359,0.199463636363637,119.950455741628,0.17663689541757102,0.0009068955323421331,2016-03-19 21:00:00
0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,-0.4879,1.26481561476135,0.7257678447478259,-0.177877272727272,119.960839232059,0.182060569293744,0.0008807642195439721,2016-03-19 22:00:00
1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,-0.1444,1.24727789467498,0.725012629641832,-0.148372727272727,119.96083917408501,0.18434924777968303,0.0008808824385604369,2016-03-19 23:00:00
1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,0.2231,1.2470787034709798,0.722911231356736,-0.0667045454545452,119.961453593908,0.18514073035699397,0.000880961669801339,2016-03-20 00:00:00
-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,-0.3106,1.2470748821216497,0.721935760206198,-0.0287545454545452,119.961681700532,0.18533042475507397,0.0008809033270515961,2016-03-20 01:00:00
0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,-0.0835999999999999,1.2470732511373401,0.721800055871137,-0.0234454545454543,119.96167121762899,0.18535588344121198,0.000880911135297757,2016-03-20 02:00:00
0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,0.1166,1.24706761725529,0.72167952762341,-0.0187363636363634,119.961670777225,0.18535654642177202,0.000880910990558426,2016-03-20 03:00:00
0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,-0.1898,1.2470680214958998,0.7214035964110841,-0.00797272727272705,119.96169412212299,0.18534952226253196,0.000880913263641703,2016-03-20 04:00:00
-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,0.6559999999999999,1.24707053403545,0.7206360091672859,0.0219909090909093,119.96172886962499,0.18533285611029998,0.0008809043047833811,2016-03-20 05:00:00
0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,2.1815,1.24707928644675,0.722200443704681,-0.0391318181818179,119.961733022201,0.18530261091541897,0.000880996351132257,2016-03-20 06:00:00
0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,9.6521,1.2472814746171899,0.7240252607233479,-0.109790909090909,119.96082056235399,0.185292329297313,0.000881955408531976,2016-03-20 07:00:00
4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,7.4670000000000005,1.24707835118206,0.734870398242835,-0.520609090909091,119.94127221647899,0.18608986788314602,0.000882490664386282,2016-03-20 08:00:00
20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,33.2285,1.2495311795033601,0.7389930828441299,-0.6759,119.932649336987,0.18546413931081698,0.0008943665519305369,2016-03-20 09:00:00
6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,48.6739,1.24901957822539,0.7558864669262969,-1.26474545454545,119.789976017575,0.182190049369352,0.000951616723039672,2016-03-20 10:00:00
1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,264.8329,1.4682878461924398,0.810791089269065,-3.1655363636363596,119.290562757745,0.138176642982948,0.0018278379073284302,2016-03-20 11:00:00
27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,314.3617,1.2917029406958,0.755686974495101,-15.1347045454545,103.25234319506201,-0.0365733053550812,0.0258338151929884,2016-03-20 12:00:00
172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,53.9153,1.32812929577403,-1.7365296762866202,-28.151431818181802,73.4997824406588,0.125923910142072,0.00109166085127632,2016-03-20 13:00:00
9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,-75.7637999999999,1.78281707707319,-0.7515297266154441,-22.753654545454502,83.49463612981499,-0.021095593649011004,0.0025098764420902198,2016-03-20 14:00:00
373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,-158.6929,1.60350714271757,-0.896009572227876,-18.8800636363636,82.8928369464917,-0.0378036964941401,0.00259303618654227,2016-03-20 15:00:00
-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,-184.8001,1.7301014236175303,1.13098967474992,5.306531818181821,112.49792608917801,-0.453061247095782,0.200053087559709,2016-03-20 16:00:00
-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,-236.5932,1.11565310887668,1.1273062641370402,5.272422727272731,112.55840820265301,-0.717519374747522,0.44189797415483795,2016-03-20 17:00:00
12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,-74.8648,0.75566009138483,0.422067565398558,1.4069863636363602,122.298742435295,-0.44773164006334604,0.9927522743545,2016-03-20 18:00:00
-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,-7.2908,0.7412279794993679,0.345836869867988,5.38591818181818,121.11738443098301,-0.42300332397391,0.9508548248099681,2016-03-20 19:00:00
-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.1612,0.6794229885386689,0.40347129321520897,1.2345181818181798,123.121223850397,-0.434112187916411,0.943442723452087,2016-03-20 20:00:00
-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,1.6523,0.673451396471572,0.424137625914159,0.367227272727271,123.196324755397,-0.433215591599359,0.9671068500835469,2016-03-20 21:00:00
-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,1.058,0.669876720432073,0.43041804148242696,0.11393181818181598,123.1992853701,-0.432050711815504,0.9680614677716729,2016-03-20 22:00:00
-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,-0.1938,0.669749417922144,0.431920334811002,0.0537227272727252,123.19912569582701,-0.43141763542599393,0.9680823112104341,2016-03-20 23:00:00
0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.02,0.6697431082440359,0.43278191149125206,0.0190772727272707,123.199305788524,-0.4312948787961121,0.9680862013082829,2016-03-21 00:00:00
0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.3534,0.669743417575679,0.432017799605108,0.049699999999997996,123.19938975705,-0.4312177867935179,0.9680786332734379,2016-03-21 01:00:00
-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.4694,0.669741925204741,0.43209434450984396,0.0466318181818162,123.19938267399999,-0.43119339759067604,0.9680788926448929,2016-03-21 02:00:00
0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,-0.6887,0.66974237440484,0.432712586916962,0.0218409090909071,123.19934842534401,-0.43118942013037304,0.968082261514717,2016-03-21 03:00:00
-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.627,0.669742891931906,0.43130238753632394,0.0784454545454525,123.199292497635,-0.43121409223023205,0.9680865557512909,2016-03-21 04:00:00
0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.6141,0.669743111316823,0.43294637134992203,0.012449999999997999,123.19937353203301,-0.431247429249806,0.9680771924692779,2016-03-21 05:00:00
0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,4.0506,0.669748494808585,0.43357509421231705,-0.0127454545454566,123.19930130944701,-0.431342499413723,0.9680468077673661,2016-03-21 06:00:00
0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,20.2739,0.669877155804931,0.43810701701975896,-0.19323181818182,123.19597354574199,-0.43137185286282703,0.9670261135890269,2016-03-21 07:00:00
10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,6.8565,0.66950189803757,0.46160091466400704,-1.10794545454546,123.111450261115,-0.429040885293284,0.964981438232665,2016-03-21 08:00:00
109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,1.5112,0.6695946275452679,0.45712079207019396,-0.933659090909093,123.125975486586,-0.428864851329931,0.9649403549000279,2016-03-21 09:00:00
31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,27.9937,0.6821536874026769,0.345890678847251,3.99291818181818,125.37626624011801,-0.436717086441841,0.981459586018041,2016-03-21 10:00:00
305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,172.6664,0.688411791891828,0.34185705236990804,4.15314090909091,125.41064580868,-0.440251624805969,0.9689847611865291,2016-03-21 11:00:00
-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,9.45519999999999,0.7621333679772749,0.559789031931987,10.1810090909091,136.585124876669,-0.498837775109354,0.9463499192171021,2016-03-21 12:00:00
180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,373.4122,0.805976574471372,0.614633559201355,6.95084090909091,137.44073739393,-0.5456974093894461,0.845483217630409,2016-03-21 13:00:00
162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,-185.5505,0.838774125862902,-0.106497697118476,-1.80434090909091,117.702548454939,-0.598741838110155,0.513341107319046,2016-03-21 14:00:00
72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,-321.6328,0.791550568608023,-0.198462108163817,14.0307181818182,115.21284528379299,-0.814514160641979,0.95153269216527,2016-03-21 15:00:00
-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,12.6717,0.696881721328031,1.6437915301976,31.9328409090909,87.9444054192066,-0.740126043779118,0.8747268158242869,2016-03-21 16:00:00
-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,-98.6216,0.7656163039756079,1.18211053879172,24.6471272727273,95.89599230823531,-0.622073201139348,0.9370988400348091,2016-03-21 17:00:00
-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,-18.9192,0.746948949245439,0.9290042710848241,22.0798772727273,100.02050200411999,-0.43398839598278405,0.611262470317257,2016-03-21 18:00:00
-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,-3.9202,0.817522634680497,0.5829855155767979,14.3872,109.39297874115101,-0.329402283301687,0.267525708125905,2016-03-21 19:00:00
-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,-0.2666,0.9259895890465258,0.165257587115095,2.78453181818182,123.99018162606001,-0.291681743663099,0.0953573928232627,2016-03-21 20:00:00
-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,-0.956,0.9260867243170992,0.22044639399184,0.228536363636363,124.633999012788,-0.25125914494419,0.0609447034368467,2016-03-21 21:00:00
0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.6937,0.871820877506308,0.22808947052948697,-0.0847954545454547,124.645783137278,-0.24025347826833302,0.0600890840237811,2016-03-21 22:00:00
-0.3179,0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.2859,0.8689978425590971,0.22866626021206196,-0.10818636363636401,124.645678373442,-0.236093256648631,0.0600932860228117,2016-03-21 23:00:00
0.9788,-0.3179,0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,-0.076,0.8689225097129699,0.229342501155587,-0.13563181818181802,124.64565394308201,-0.235073261359633,0.0600933528567971,2016-03-22 00:00:00
-0.569,0.9788,-0.3179,0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.5566,0.86892430052599,0.228160167751275,-0.0876863636363638,124.64588083930401,-0.234724474574974,0.0600946981828179,2016-03-22 01:00:00
0.5021,-0.569,0.9788,-0.3179,0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,-0.8249,0.8689243702103192,0.229420805855659,-0.13885,124.645834798026,-0.234667955835272,0.0600945798385142,2016-03-22 02:00:00
0.3173,0.5021,-0.569,0.9788,-0.3179,0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.0598,0.86892223273029,0.22793505459187602,-0.0785318181818184,124.64580807661301,-0.23472476306948498,0.0600948078244374,2016-03-22 03:00:00
0.0461,0.3173,0.5021,-0.569,0.9788,-0.3179,0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.0799000000000001,0.8689211253989569,0.227646578531822,-0.0668272727272729,124.645833774801,-0.23493772510717298,0.0600944996378481,2016-03-22 04:00:00
-0.5477,0.0461,0.3173,0.5021,-0.569,0.9788,-0.3179,0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.1502,0.8689210728329558,0.22768443540317898,-0.0683636363636365,124.645832088451,-0.23577005074562501,0.0600944712102278,2016-03-22 05:00:00
-0.1134,-0.5477,0.0461,0.3173,0.5021,-0.569,0.9788,-0.3179,0.1791,-7.8493,-56.4985,-259.1789,-188.1581,-155.1011,-147.614,72.2139,162.8208,180.7982,-61.6085,305.2795,31.5186,109.8959,10.6908,0.8690509888847691,0.228465740971705,-0.100086363636364,124.645862623344,-0.238333468686093,0.0600999950033027,2016-03-22 06:00:00
