target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,trend,skew,mean,stddev,hurst,serialcorr,date
-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.7487,0.8383,0.5853,-0.8403,-0.2382,1.331,-0.3781,0.0589999999999999,0.790634172164886,3.1084294829971,10.4781777777778,24.407956713034395,-0.258071567206374,0.222623441770665,2016-02-18 20:00:00
5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.7487,0.8383,0.5853,-0.8403,-0.2382,1.331,-0.3781,0.850398674223033,2.45448616219291,8.71917222222222,26.2726684524791,-0.265213665597251,0.30324711871702104,2016-02-18 21:00:00
-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.7487,0.8383,0.5853,-0.8403,-0.2382,1.331,0.8019907460144869,2.44141059217337,9.05241666666667,26.188397232278,-0.273302807921471,0.29137811109767603,2016-02-18 22:00:00
-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.7487,0.8383,0.5853,-0.8403,-0.2382,0.940808582685296,0.8196371039072441,5.114872222222219,32.0825883903294,-0.38458906831295603,0.445150333494939,2016-02-18 23:00:00
-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.7487,0.8383,0.5853,-0.8403,0.9765810784818358,0.140997855291712,0.587122222222222,38.0739811429639,-0.262944541413969,0.0972614602197303,2016-02-19 00:00:00
-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.7487,0.8383,0.5853,0.9783942864822601,0.18110306348505703,0.0623944444444446,38.1597992812959,-0.21352033860616798,0.0711824049016445,2016-02-19 01:00:00
-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.7487,0.8383,0.8779250855117209,0.185368963370258,0.009677777777777959,38.159689848298,-0.199389794398938,0.0710752887045352,2016-02-19 02:00:00
-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.7487,0.8762879690545359,0.193488302206246,-0.09072222222222198,38.1597588745705,-0.196788346410802,0.0710874296430015,2016-02-19 03:00:00
-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,-0.3499,0.8762872870859351,0.19818458125271898,-0.14867777777777802,38.1592011814367,-0.196142175893404,0.07106953067513701,2016-02-19 04:00:00
0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,-2.679,0.876375996195976,0.2002913366285,-0.174783333333333,38.1595076729748,-0.19682172687432897,0.071083204727067,2016-02-19 05:00:00
0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,1.0213,0.876463999790456,0.18737216726242498,-0.0139055555555554,38.1544329441081,-0.20063309247077202,0.0709409328329321,2016-02-19 06:00:00
-0.0484999999999998,0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,3.2876,0.8765165021740731,0.190068346109614,-0.0471166666666665,38.1537390237298,-0.20542037155212903,0.0710234415012262,2016-02-19 07:00:00
-0.7329,-0.0484999999999998,0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,26.6706,0.885535456661614,0.20516245712629397,-0.232455555555555,38.1446889240741,-0.223756910183643,0.0734633905669592,2016-02-19 08:00:00
0.1899,-0.7329,-0.0484999999999998,0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,101.38600000000001,0.9883856345628209,0.318034407295731,-1.75487222222222,37.550006253807,-0.32023269637816304,0.18413115003502697,2016-02-19 09:00:00
0.0916000000000001,0.1899,-0.7329,-0.0484999999999998,0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,14.8784,0.872588368424267,-1.7661147614568,-7.37687777777778,27.404237611417102,-0.15126545382314802,0.0910497746603627,2016-02-19 10:00:00
-1.1038,0.0916000000000001,0.1899,-0.7329,-0.0484999999999998,0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,27.2396,0.8623478071380551,-1.8028362706462198,-8.19836666666667,26.915118912786003,-0.17458976411340602,0.136329797698277,2016-02-19 11:00:00
0.8016,-1.1038,0.0916000000000001,0.1899,-0.7329,-0.0484999999999998,0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,4.922,0.8304032535606991,-2.08697756707132,-9.773,25.5124589815159,-0.17970919081463002,0.141047726427776,2016-02-19 12:00:00
24.9574,0.8016,-1.1038,0.0916000000000001,0.1899,-0.7329,-0.0484999999999998,0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,10.1249,0.8273888353347709,-2.0965885184246997,-10.0019111111111,25.391048110607098,-0.194249159506477,0.159954939719263,2016-02-19 13:00:00
37.0402,24.9574,0.8016,-1.1038,0.0916000000000001,0.1899,-0.7329,-0.0484999999999998,0.4235,0.2168,-0.8198,-0.2945,-0.9689,-0.3636,-10.2854,-81.7377,-69.5448,5.620300000000009,-31.6031,0.917514520382093,-1.8669514318381,-9.17788333333333,26.306824239309897,-0.21601932582841699,0.109290025027738,2016-02-19 14:00:00
